sr. no.,username,user id,access_hash,name,group,status
225,Manthanraut1,618895020,-5836069487174574712,Manthan Raut,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
226,missionupscryvhvbhubhnjnhnhn,1632673197,570984169496640542,शुभम,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
227,mskxerox,1331586420,6578338082147473373,mskxerox,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
228,Officerschoice9,1018526457,6689751856166986874,🚨,MPSC OFFICERS DISCUSSION GROUP,2023-03-18 00:17:21+00:00
229,mrunknown7888,5383310497,-4681715916256112242,Mr,MPSC OFFICERS DISCUSSION GROUP,UserStatusLastMonth
230,Sagar2503,465047300,-4882767247608025393,Sagar,MPSC OFFICERS DISCUSSION GROUP,2023-03-20 05:52:33+00:00
231,M2S0M2S0,1223998676,-750467557911575303,SMubi,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
232,Madhaw1980,273251374,66896714395826744,Madhav,MPSC OFFICERS DISCUSSION GROUP,2023-03-19 12:38:12+00:00
233,Mmahajan123,5163927567,-4048976290921319850,M,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
234,Mission2success,403336367,1325193838856944153,Shubham,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
235,TawqirMokashi,1204842620,5813632355002396864,Tawqir,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
236,Mpscpromo,1509051200,3469714998898778736,$uh@$,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
237,madhu2141,1763851618,-1187340170925393587,Madhu🦋,MPSC OFFICERS DISCUSSION GROUP,UserStatusLastMonth
238,MayuriDK,589351900,-3751160533440149798,Mayuri,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
239,Shweta1960,1256393012,-4041036612047886096,Shweta,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
240,may727,809270848,-5545051291481619060,Mayur,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
241,MohitMatale,283205265,-7401491347169739072,Mohit,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
242,sachinranjit6868,1244001095,530910454813579314,Manoj,MPSC OFFICERS DISCUSSION GROUP,2022-11-05 16:38:22+00:00
243,MORTAL_VISHAL,921738254,3329224961674559113,Vishal,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
244,mpratiksha1,1615532685,6533867429862430284,Pratiksha M✨️,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
245,Mahi11795,677409931,1062849931102113848,mahi,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
246,More070707,418675740,528408727119713417,Praful,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
247,MaheshGPatil,1045067043,-4043933856494472881,@Mahesh Patil,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
248,Mayurdhwaj2016,284245453,8496812845604627821,Mayurdhwaj,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
249,shubh1709,412461252,-4937028570305337594,Shubham,MPSC OFFICERS DISCUSSION GROUP,2023-03-19 13:30:13+00:00
250,Mahi322,760025862,539264748206972418,M,MPSC OFFICERS DISCUSSION GROUP,UserStatusLastWeek
251,Manojpatil9025,969191343,-2901685740929200149,Mr. Manoj,MPSC OFFICERS DISCUSSION GROUP,2023-03-20 05:57:45+00:00
252,RamRajeMane,1076366605,920752637943151809,RamRaje,MPSC OFFICERS DISCUSSION GROUP,2023-03-16 17:10:37+00:00
253,soulmahi21,912033868,228721864270130009,Rathod,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
254,shivasom,315866228,-3652984723279951409,S,MPSC OFFICERS DISCUSSION GROUP,2023-03-18 08:36:48+00:00
255,Nandumule,270340436,-1472056525656373665,Nandkishor,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
256,Neal_2017,194059376,-3584489147292606533,Nilesh .,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
257,Nickss01,1067823379,4689125822223401126,Nikhil,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
258,Vmpsc96,5595374159,4298334137519197255,V,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
259,nikhilnandurkar,226604559,7488626151736177867,N Nikhil,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
260,Nshaikh123,807966212,-7296820013339961987,Shaikh N,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
261,NishikantTanpure,545319085,-5783676613130726854,Nishikant Tanpure,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
262,shiv000000,1138070746,-2121997533914370383,SHIV,MPSC OFFICERS DISCUSSION GROUP,2023-03-20 02:13:35+00:00
263,Namdevsir,911317081,2690265028117738120,Namdev,MPSC OFFICERS DISCUSSION GROUP,2023-03-20 06:59:47+00:00
264,Nitin_113,646644087,-3932144684072733698,Nitin,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
265,Ruhi_143,1486553724,-1564842888431162550,Nisha,MPSC OFFICERS DISCUSSION GROUP,NoneType
266,nikitaade335,1027024908,8044448905124126966,Nikita,MPSC OFFICERS DISCUSSION GROUP,2023-03-19 14:40:34+00:00
267,SN2797,407275075,3244798834484724674,S,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
268,omkarvp,914264299,-3230269936108627508,Omkar,MPSC OFFICERS DISCUSSION GROUP,2023-03-19 05:57:52+00:00
269,PSILover100,6282180306,8553052867810655289,ꪊꪀ𝕜ꪀꪮ᭙ꪀ,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
270,Rakesh_0001,1170542915,7781691149816981235,RAKESH,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
271,pravinpatil213,1610752353,4974740264289832999,P,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
272,POTUS91,295155870,2923987489286227504,POTUS91,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
273,Sujiit,504403802,-7259656263663514040,Sujeet,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
274,Rolex29,718898436,-1445069541226439013,Pavan..,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
275,Whosv_pro,5690874904,4380363368472870715,Who Sv,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
276,ram136phad,282598045,-1680916128983970411,Ram phad,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
277,PritamMH,390244687,383787013626048870,Pritam,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
278,Pluripotent,901013230,-39951293295602538,Pluripotent,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
279,Pavanpatil8484,1680803404,2704468967055698859,Pavan,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
280,sagarpatil009,2013272435,4406923854218555999,Sagar,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
281,s_p_0709,1923001016,-887744818719614537,sp,MPSC OFFICERS DISCUSSION GROUP,2023-03-19 18:54:20+00:00
282,pooja1234_1998,1191208720,5932662809004381698,puja1998,MPSC OFFICERS DISCUSSION GROUP,NoneType
283,Pnaik1234,1060697071,-3935891859702617435,Prashant Rathod,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
284,pandey_sr,5449602942,1848218697736361928,shriyapandey,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
285,poojazp,1888858794,-609483116008318881,pooooooo,MPSC OFFICERS DISCUSSION GROUP,UserStatusLastMonth
286,Pavnya,1000507296,-3309385858621567774,Pavan,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
287,ranee35,501724132,-7427004751419554116,Pratik,MPSC OFFICERS DISCUSSION GROUP,UserStatusLastMonth
288,rahul_patil09,1260605752,5214964320086106393,@rahul_patil09,MPSC OFFICERS DISCUSSION GROUP,2023-03-20 06:22:03+00:00
289,Srampatil,886497748,7153553661423971936,Sangram,MPSC OFFICERS DISCUSSION GROUP,UserStatusLastMonth
290,RJbiopic,379651848,-4285307491799984904,RJ,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
291,Ujp29,1260456731,5649108279012903489,Ujjwala,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
292,RajRpatil,824343559,7194375382543581934,Raj,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
293,Patil1396,455799714,5831611244493451812,Patil,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
294,Pr5677644,629854824,-5993590643153949627,Pr,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
295,Praful_Praful,1034001015,4869748843328533038,प्रफुल,MPSC OFFICERS DISCUSSION GROUP,2023-03-14 15:45:50+00:00
296,priya07102001,926163673,-2265126272185381665,Priyanka,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
297,sharad86,859067251,1394490361411535322,Pawar,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
298,RCC2007,5281253283,-3964797754729193162,Raveetosh,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
299,sr9698,2054881966,2240948514262888477,S,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
300,Rahul9807,296549854,-7492968393431839450,꧁🇮🇳𝕽𝖆𝖍𝖚𝖑 🇮🇳꧂༻,MPSC OFFICERS DISCUSSION GROUP,2023-03-19 13:55:01+00:00
301,rohitingle100,486464966,3222793777891239528,RSI,MPSC OFFICERS DISCUSSION GROUP,2023-03-20 06:54:49+00:00
302,Rohi24,1371552411,-6407630769966841942,Rohii,MPSC OFFICERS DISCUSSION GROUP,NoneType
303,RoshaniR,1304910201,53228751179711831,RSR,MPSC OFFICERS DISCUSSION GROUP,2023-03-20 06:51:26+00:00
304,Ruturah,847478123,-2757173163970638243,R,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
305,Rohi7143,504302284,5646330151005669962,RoHit,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
306,ratnamala01,534446644,-1957058877048145475,R,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
307,Rahuluike750,636851369,1061199611746721638,Rahul,MPSC OFFICERS DISCUSSION GROUP,2023-03-18 07:09:09+00:00
308,renu_suwarnakar,432193159,2219010685410000671,𝓡𝓮𝓷𝓾,MPSC OFFICERS DISCUSSION GROUP,NoneType
309,Panchalrohit,1326459975,-4497673920803980590,R,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
310,RushaliWakale,1363176787,-2369913589633649291,Rushali,MPSC OFFICERS DISCUSSION GROUP,2023-03-19 05:16:01+00:00
311,RP159NO,222169047,-2366117747225261450,RP,MPSC OFFICERS DISCUSSION GROUP,NoneType
312,Rahul_8005,401127701,-7773947632921199591,@rahul_wakde,MPSC OFFICERS DISCUSSION GROUP,2023-03-17 11:28:04+00:00
313,saervg,1534697492,5024971036205496607,s,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
314,Supriya2632,823780135,-6530895367618259339,Supriya,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
315,somwanshind,5193681007,5973422797808190560,Somwanshi,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
316,SomnathDeokate,578551661,-1822053350005798616,S,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
317,S1R1S,732024972,720648819033822867,SR,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
318,saga552,957212885,-4616021815390734578,𝚂𝙰𝙶𝙰𝚁,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
319,Shailajaw98,5136391375,-502274972432717687,S,MPSC OFFICERS DISCUSSION GROUP,2023-03-18 17:33:41+00:00
320,Samadhann,234957956,-7851665710452035961,Sama,MPSC OFFICERS DISCUSSION GROUP,2023-03-20 06:30:37+00:00
321,Surya_1137,2019259726,1495398729693412523,Suriya,MPSC OFFICERS DISCUSSION GROUP,2023-03-20 04:10:14+00:00
322,Shubham01713,607112581,-4293884977743448541,Shubham,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
323,SPo31,726064986,7572647280297877842,Saurabh,MPSC OFFICERS DISCUSSION GROUP,2023-03-19 04:00:48+00:00
324,sonagaj,5189386301,8480634451005406173,Sonal,MPSC OFFICERS DISCUSSION GROUP,UserStatusLastMonth
325,Subhash115,1752229823,5686679803204583841,Subhash,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
326,S_51D,868635374,2539055898766321493,S,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
327,Two_syaar,827890665,-4940133527678906242,YAAR,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
328,Shiu25,381225205,2773277058117067863,Shiva...7,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
329,Suryawanshi1304,882227525,-3991150373722804587,Viraj,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
330,yeieoelelwlwls,568181064,8725854286530355615,suvarna,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
331,shur2025,833690729,-773786223171801221,Shubham Umbarkar,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
332,sainathshinde,432507979,3844166662579803812,Sainath,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
333,SaurabhTelgote,2119226981,5074103065967314963,Saurabh,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
334,Sk2114,1066802616,-7903117481210468996,Sham,MPSC OFFICERS DISCUSSION GROUP,UserStatusOnline
335,Swaliha99,1114871425,2300629960790047879,Swaliha,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
336,Tathe_Vijay,817988337,2151851566152900824,°°,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
337,thosan070,279902147,-7377788670782513485,sang,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
338,Umeshsarkate,301776129,5039127299871265875,Umesh,MPSC OFFICERS DISCUSSION GROUP,2023-03-19 03:16:56+00:00
339,vartu2121,1569578939,1295844439888699142,Vartika,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
340,veermadavi,978283006,-7831190390282417753,रणवीर कुंता अंकुश मडावी,MPSC OFFICERS DISCUSSION GROUP,2023-03-20 07:18:44+00:00
341,V007007007,5593774392,-5292438780727289198,007,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
342,Vishal2050,708875218,-1938899627646507983,Vishal,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
343,Water1236,2133329902,-3748663715371464404,.,MPSC OFFICERS DISCUSSION GROUP,UserStatusRecently
